SCO_id,CRISPRi_positions,GeneID,Entry.x,Reviewed.x,Entry Name.x,Protein names.x,Gene_Names_Original.x,Length.x,Gene Names (synonym).x,Entry.y,Reviewed.y,Entry Name.y,Protein names.y,Gene_Names_Original.y,Length.y,Gene Names (synonym).y,KEGG_ID,GO_Terms,GO_Count,Metabolic_Pathways,Pathway_Count,Regulating_TFs,TF_Count,Is_TF,Regulates_Genes,Target_Count,Has_UniProt,Has_KEGG,Has_GO,Has_Pathway,Has_TF_Regulation,Annotation_Score,In_Carbon_Metabolism,In_Amino_Acid_Metabolism,In_Secondary_Metabolism,In_Actinorhodin,In_Prodigiosin,In_Calcium_Dependent_Antibiotic,In_Coelimycin_P1,In_Methylenomycin,In_Desferrioxamine,Functional_Class
SCO6076,,SCO6076,Q9X842,unreviewed,Q9X842_STRCO,Dipeptidase,SCO6076 SC9B1.23,376.0,,Q9X842,unreviewed,Q9X842_STRCO,Dipeptidase,SCO6076 SC9B1.23,376.0,,sco:SCO6076,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3384,,SCO3384,Q9X845,unreviewed,Q9X845_STRCO,DUF2520 domain-containing protein,SCO3384 SCE126.02c,420.0,,Q9X845,unreviewed,Q9X845_STRCO,DUF2520 domain-containing protein,SCO3384 SCE126.02c,420.0,,sco:SCO3384,,0,,0,SCO4450,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3385,,SCO3385,Q9X846,unreviewed,Q9X846_STRCO,L-allo-threonine aldolase,SCO3385 SCE126.03,403.0,,Q9X846,unreviewed,Q9X846_STRCO,L-allo-threonine aldolase,SCO3385 SCE126.03,403.0,,sco:SCO3385,GO:0016829;GO:0006520,2,,0,"SCO0332,SCO1289,SCO3315,SCO7552",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3386,,SCO3386,Q9X847,unreviewed,Q9X847_STRCO,Uncharacterized protein,SCO3386 SCE126.04,90.0,,Q9X847,unreviewed,Q9X847_STRCO,Uncharacterized protein,SCO3386 SCE126.04,90.0,,sco:SCO3386,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3387,LIB#8:A10; LIB#8:H9,SCO3387,Q9X848,unreviewed,Q9X848_STRCO,Transcriptional regulator,SCO3387 SCE126.05,368.0,,Q9X848,unreviewed,Q9X848_STRCO,Transcriptional regulator,SCO3387 SCE126.05,368.0,,sco:SCO3387,GO:0003700;GO:0006355,2,,0,"SCO2192,SCO7142",2,True,"SCO4208,SCO4209",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3388,,SCO3388,Q9X849,unreviewed,Q9X849_STRCO,TmrB-like protein,SCO3388 SCE126.06c,213.0,,Q9X849,unreviewed,Q9X849_STRCO,TmrB-like protein,SCO3388 SCE126.06c,213.0,,sco:SCO3388,,0,,0,"SCO0236,SCO5574",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3389,LIB#8:B10; LIB#8:C10,SCO3389,Q9X850,unreviewed,Q9X850_STRCO,Two component system response regulator,SCO3389 SCE126.07c,224.0,,Q9X850,unreviewed,Q9X850_STRCO,Two component system response regulator,SCO3389 SCE126.07c,224.0,,sco:SCO3389,GO:0006355,1,,0,"SCO0886,SCO2209",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3390,,SCO3390,Q9X851,unreviewed,Q9X851_STRCO,Two component sensor kinase,SCO3390 SCE126.08c,401.0,,Q9X851,unreviewed,Q9X851_STRCO,Two component sensor kinase,SCO3390 SCE126.08c,401.0,,sco:SCO3390,GO:0000155;GO:0046983;GO:0000160;GO:0016020,4,,0,"SCO0886,SCO6003",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3391,,SCO3391,Q9X852,unreviewed,Q9X852_STRCO,SAM-dependent methyltransferase,SCO3391 SCE126.09,362.0,,Q9X852,unreviewed,Q9X852_STRCO,SAM-dependent methyltransferase,SCO3391 SCE126.09,362.0,,sco:SCO3391,,0,,0,"SCO2192,SCO2442,SCO3144,SCO3201,SCO4167,SCO5574",6,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3393,,SCO3393,Q9X854,unreviewed,Q9X854_STRCO,Integral membrane protein,SCO3393 SCE126.11,151.0,,Q9X854,unreviewed,Q9X854_STRCO,Integral membrane protein,SCO3393 SCE126.11,151.0,,sco:SCO3393,,0,,0,SCO2280,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3501,,SCO3501,Q9X857,unreviewed,Q9X857_STRCO,Heparinase II/III-like C-terminal domain-containing protein,SCO3501 SCE134.02c,561.0,,Q9X857,unreviewed,Q9X857_STRCO,Heparinase II/III-like C-terminal domain-containing protein,SCO3501 SCE134.02c,561.0,,sco:SCO3501,,0,,0,"SCO0332,SCO0610,SCO3144,SCO4421,SCO6153,SCO7552",6,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3502,,SCO3502,Q9X858,unreviewed,Q9X858_STRCO,3-oxoacyl-[acyl carrier protein] reductase,SCO3502 SCE134.03c,255.0,,Q9X858,unreviewed,Q9X858_STRCO,3-oxoacyl-[acyl carrier protein] reductase,SCO3502 SCE134.03c,255.0,,sco:SCO3502,,0,Fatty acid biosynthesis - Streptomyces coelicolor (path:sco00061); Prodigiosin biosynthesis - Streptomyces coelicolor (path:sco00333); Biotin metabolism - Streptomyces coelicolor (path:sco00780); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Fatty acid metabolism - Streptomyces coelicolor (path:sco01212); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240),7,"SCO1289,SCO2875",2,False,,0,False,True,False,True,False,2,False,False,True,False,False,False,False,False,False,Secondary Metabolism
SCO3503,,SCO3503,Q9X859,unreviewed,Q9X859_STRCO,Binding protein dependent transport protein,SCO3503 SCE134.04c,279.0,,Q9X859,unreviewed,Q9X859_STRCO,Binding protein dependent transport protein,SCO3503 SCE134.04c,279.0,,sco:SCO3503,GO:0055085;GO:0016020,2,,0,"SCO1289,SCO2213,SCO2792,SCO2846,SCO4391",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3504,,SCO3504,Q9X860,unreviewed,Q9X860_STRCO,Binding protein dependent transport protein,SCO3504 SCE134.05c,327.0,,Q9X860,unreviewed,Q9X860_STRCO,Binding protein dependent transport protein,SCO3504 SCE134.05c,327.0,,sco:SCO3504,GO:0055085;GO:0016020,2,,0,SCO5847,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3505,,SCO3505,Q9X861,unreviewed,Q9X861_STRCO,Secreted substrate binding protein,SCO3505 SCE134.06c,429.0,,Q9X861,unreviewed,Q9X861_STRCO,Secreted substrate binding protein,SCO3505 SCE134.06c,429.0,,sco:SCO3505,,0,,0,"SCO0557,SCO2209,SCO2213,SCO4261,SCO5574,SCO7585,SCO7719",7,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3506,LIB#8:D12; LIB#8:E12,SCO3506,Q9X862,unreviewed,Q9X862_STRCO,LacI-family transcriptional regulator,SCO3506 SCE134.07,353.0,,Q9X862,unreviewed,Q9X862_STRCO,LacI-family transcriptional regulator,SCO3506 SCE134.07,353.0,,sco:SCO3506,GO:0003677;GO:0006355,2,,0,"SCO1078,SCO2209,SCO2213,SCO2994,SCO4159,SCO4482",6,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3507,,SCO3507,Q9X863,unreviewed,Q9X863_STRCO,Integral membrane efflux protein,SCO3507 SCE134.08,500.0,,Q9X863,unreviewed,Q9X863_STRCO,Integral membrane efflux protein,SCO3507 SCE134.08,500.0,,sco:SCO3507,GO:0022857,1,,0,"SCO2280,SCO3447,SCO4385",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3508,,SCO3508,Q9X864,unreviewed,Q9X864_STRCO,Maturase-related protein,SCO3508 SCE134.09,145.0,,Q9X864,unreviewed,Q9X864_STRCO,Maturase-related protein,SCO3508 SCE134.09,145.0,,sco:SCO3508,,0,,0,"SCO0344,SCO5574,SCO5803,SCO7639",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3509,,SCO3509,Q9X865,unreviewed,Q9X865_STRCO,DUF5655 domain-containing protein,SCO3509 SCE134.10,320.0,,Q9X865,unreviewed,Q9X865_STRCO,DUF5655 domain-containing protein,SCO3509 SCE134.10,320.0,,sco:SCO3509,GO:0003676,1,,0,"SCO5803,SCO7552",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3511,,SCO3511,Q9X867,unreviewed,Q9X867_STRCO,Lipoprotein,SCO3511 SCE134.12,381.0,,Q9X867,unreviewed,Q9X867_STRCO,Lipoprotein,SCO3511 SCE134.12,381.0,,sco:SCO3511,,0,,0,"SCO0582,SCO2209,SCO3435,SCO5803,SCO7351",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3512,,SCO3512,Q9X868,unreviewed,Q9X868_STRCO,Integral membrane protein,SCO3512 SCE134.13,102.0,,Q9X868,unreviewed,Q9X868_STRCO,Integral membrane protein,SCO3512 SCE134.13,102.0,,sco:SCO3512,,0,,0,"SCO2209,SCO5803",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3513,,SCO3513,Q9X869,unreviewed,Q9X869_STRCO,Secreted protein,SCO3513 SCE134.14,226.0,,Q9X869,unreviewed,Q9X869_STRCO,Secreted protein,SCO3513 SCE134.14,226.0,,sco:SCO3513,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3514,,SCO3514,Q9X870,unreviewed,Q9X870_STRCO,ATP-binding protein,SCO3514 SCE134.15,469.0,,Q9X870,unreviewed,Q9X870_STRCO,ATP-binding protein,SCO3514 SCE134.15,469.0,,sco:SCO3514,,0,,0,"SCO1712,SCO2442,SCO3201,SCO6003,SCO7351",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3515,,SCO3515,Q9X871,unreviewed,Q9X871_STRCO,Integral membrane protein,SCO3515 SCE134.16,488.0,,Q9X871,unreviewed,Q9X871_STRCO,Integral membrane protein,SCO3515 SCE134.16,488.0,,sco:SCO3515,,0,,0,"SCO0610,SCO2209,SCO3173,SCO3943,SCO5082",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3516,,SCO3516,Q9X872,unreviewed,Q9X872_STRCO,Uncharacterized protein,SCO3516 SCE134.17,150.0,,Q9X872,unreviewed,Q9X872_STRCO,Uncharacterized protein,SCO3516 SCE134.17,150.0,,sco:SCO3516,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3517,,SCO3517,Q9X873,unreviewed,Q9X873_STRCO,ATP-binding protein,SCO3517 SCE134.18,489.0,,Q9X873,unreviewed,Q9X873_STRCO,ATP-binding protein,SCO3517 SCE134.18,489.0,,sco:SCO3517,,0,,0,"SCO0610,SCO3699",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3518,,SCO3518,Q9X874,unreviewed,Q9X874_STRCO,Uncharacterized protein,SCO3518 SCE134.19,211.0,,Q9X874,unreviewed,Q9X874_STRCO,Uncharacterized protein,SCO3518 SCE134.19,211.0,,sco:SCO3518,,0,,0,"SCO2875,SCO4482",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3519,,SCO3519,Q9X875,unreviewed,Q9X875_STRCO,Uncharacterized protein,SCO3519 SCE134.20,203.0,,Q9X875,unreviewed,Q9X875_STRCO,Uncharacterized protein,SCO3519 SCE134.20,203.0,,sco:SCO3519,,0,,0,SCO3943,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3285,,SCO3285,Q9X877,unreviewed,Q9X877_STRCO,Large glycine/alanine rich protein,SCO3285 SCE15.02c,1772.0,,Q9X877,unreviewed,Q9X877_STRCO,Large glycine/alanine rich protein,SCO3285 SCE15.02c,1772.0,,sco:SCO3285,,0,,0,"SCO3144,SCO3201,SCO4167,SCO5574,SCO5803,SCO7086,SCO7552",7,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3286,,SCO3286,Q9X878,unreviewed,Q9X878_STRCO,Secreted protein,SCO3286 SCE15.03c,677.0,,Q9X878,unreviewed,Q9X878_STRCO,Secreted protein,SCO3286 SCE15.03c,677.0,,sco:SCO3286,,0,,0,"SCO2869,SCO2875",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3287,,SCO3287,Q9X879,unreviewed,Q9X879_STRCO,Serine/arginine rich protein,SCO3287 SCE15.04,172.0,,Q9X879,unreviewed,Q9X879_STRCO,Serine/arginine rich protein,SCO3287 SCE15.04,172.0,,sco:SCO3287,,0,,0,"SCO3291,SCO3606,SCO4385,SCO6246",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3288,,SCO3288,Q9X880,unreviewed,Q9X880_STRCO,Integral membrane protein,SCO3288 SCE15.05,243.0,,Q9X880,unreviewed,Q9X880_STRCO,Integral membrane protein,SCO3288 SCE15.05,243.0,,sco:SCO3288,,0,,0,"SCO3291,SCO4167,SCO6246,SCO6358",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3289,,SCO3289,Q9X881,unreviewed,Q9X881_STRCO,Large membrane protein,SCO3289 SCE15.06,536.0,,Q9X881,unreviewed,Q9X881_STRCO,Large membrane protein,SCO3289 SCE15.06,536.0,,sco:SCO3289,,0,,0,"SCO1289,SCO3201,SCO4167,SCO7351",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3290,,SCO3290,Q9X882,unreviewed,Q9X882_STRCO,CD-NTase-associated protein 12/Pycsar effector protein TIR domain-containing protein,SCO3290 SCE15.07,249.0,,Q9X882,unreviewed,Q9X882_STRCO,CD-NTase-associated protein 12/Pycsar effector protein TIR domain-containing protein,SCO3290 SCE15.07,249.0,,sco:SCO3290,GO:0050135,1,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3291,LIB#8:F6; LIB#8:G6,SCO3291,Q9X883,unreviewed,Q9X883_STRCO,Regulatory protein,SCO3291 SCE15.08,477.0,,Q9X883,unreviewed,Q9X883_STRCO,Regulatory protein,SCO3291 SCE15.08,477.0,,sco:SCO3291,GO:0005515,1,,0,"SCO3291,SCO4091,SCO4118,SCO5082",4,True,"SCO0086,SCO0095,SCO0122,SCO0178,SCO0471,SCO0472,SCO0484,SCO0485,SCO0581,SCO0583,SCO0584,SCO0635,SCO0801,SCO0847,SCO0856,SCO0863,SCO0874,SCO0876,SCO0877,SCO0919,SCO0959,SCO1115,SCO1152,SCO1167,SCO1253,SCO1393,SCO1429,SCO1458,SCO1567,SCO1595,SCO1620,SCO1715,SCO1751,SCO1822,SCO1954,SCO2010,SCO2011,SCO2064,SCO2088,SCO2089,SCO2139,SCO2302,SCO2356,SCO2399,SCO2481,SCO2482,SCO2541,SCO2593,SCO2594,SCO2628,SCO2633,SCO2660,SCO2734,SCO2756,SCO2864,SCO2874,SCO2875,SCO2878,SCO2939,SCO3033,SCO3089,SCO3090,SCO3094,SCO3095,SCO3272,SCO3273,SCO3287,SCO3288,SCO3291,SCO3292,SCO3417,SCO3470,SCO3529,SCO3564,SCO3627,SCO3638,SCO3639,SCO3821,SCO3825,SCO3826,SCO3859,SCO3874,SCO3934,SCO3935,SCO3980,SCO3981,SCO4006,SCO4049,SCO4067,SCO4136,SCO4145,SCO4188,SCO4399,SCO4518,SCO4533,SCO4534,SCO4555,SCO4584,SCO4585,SCO4596,SCO4615,SCO4701,SCO4799,SCO5045,SCO5046,SCO5065,SCO5181,SCO5182,SCO5232,SCO5260,SCO5264,SCO5282,SCO5283,SCO5359,SCO5384,SCO5391,SCO5394,SCO5443,SCO5477,SCO5586,SCO5728,SCO5729,SCO5730,SCO5840,SCO5841,SCO5911,SCO6088,SCO6154,SCO6229,SCO6275,SCO6289,SCO6290,SCO6321,SCO6324,SCO6325,SCO6326,SCO6327,SCO6408,SCO6434,SCO6602,SCO6603,SCO6638,SCO6659,SCO6717,SCO6719,SCO6720,SCO6739,SCO6896,SCO6926,SCO7090,SCO7221,SCO7362,SCO7363,SCO7398,SCO7540,SCO7541,SCO7577,SCO7578,SCO7690,SCO7741,SCO7819,SCO7820",162,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3292,,SCO3292,Q9X884,unreviewed,Q9X884_STRCO,DUF1273 family protein,SCO3292 SCE15.09c,169.0,,Q9X884,unreviewed,Q9X884_STRCO,DUF1273 family protein,SCO3292 SCE15.09c,169.0,,sco:SCO3292,,0,,0,"SCO3291,SCO4118",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3293,,SCO3293,Q9X885,unreviewed,Q9X885_STRCO,Small integral membrane protein,SCO3293 SCE15.10c,167.0,,Q9X885,unreviewed,Q9X885_STRCO,Small integral membrane protein,SCO3293 SCE15.10c,167.0,,sco:SCO3293,,0,,0,SCO1289,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3294,,SCO3294,Q9X886,unreviewed,Q9X886_STRCO,Transferase,SCO3294 SCE15.11c,448.0,,Q9X886,unreviewed,Q9X886_STRCO,Transferase,SCO3294 SCE15.11c,448.0,,sco:SCO3294,,0,,0,"SCO3144,SCO6675",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3295,,SCO3295,Q9X887,unreviewed,Q9X887_STRCO,Oxidoreductase,SCO3295 SCE15.12c,222.0,,Q9X887,unreviewed,Q9X887_STRCO,Oxidoreductase,SCO3295 SCE15.12c,222.0,,sco:SCO3295,GO:0016491,1,Riboflavin metabolism - Streptomyces coelicolor (path:sco00740); Sulfur metabolism - Streptomyces coelicolor (path:sco00920); Metabolic pathways - Streptomyces coelicolor (path:sco01100),3,,0,False,,0,False,True,True,True,False,3,False,False,False,False,False,False,False,False,False,
SCO3296,,SCO3296,Q9X888,unreviewed,Q9X888_STRCO,Oxidoreductase,SCO3296 SCE15.13c,367.0,,Q9X888,unreviewed,Q9X888_STRCO,Oxidoreductase,SCO3296 SCE15.13c,367.0,,sco:SCO3296,GO:0016705,1,,0,"SCO0264,SCO1430,SCO3205,SCO5082,SCO5405,SCO7552,SCO7727,SCO7742",8,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3297,,SCO3297,Q9X889,reviewed,Y3297_STRCO,UPF0060 membrane protein SCO3297,SCO3297 SCE15.14,112.0,,Q9X889,reviewed,Y3297_STRCO,UPF0060 membrane protein SCO3297,SCO3297 SCE15.14,112.0,,sco:SCO3297,GO:0016020,1,,0,"SCO0264,SCO1430,SCO3205,SCO5405,SCO7727,SCO7742",6,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3298,,SCO3298,Q9X890,unreviewed,Q9X890_STRCO,Oxidoreductase,SCO3298 SCE15.15,260.0,,Q9X890,unreviewed,Q9X890_STRCO,Oxidoreductase,SCO3298 SCE15.15,260.0,,sco:SCO3298,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3300,,SCO3300,Q9X892,unreviewed,Q9X892_STRCO,Secreted serine-rich protein,SCO3300 SCE15.17,327.0,,Q9X892,unreviewed,Q9X892_STRCO,Secreted serine-rich protein,SCO3300 SCE15.17,327.0,,sco:SCO3300,,0,,0,"SCO1289,SCO2192,SCO3144,SCO4102",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3301,,SCO3301,Q9X893,unreviewed,Q9X893_STRCO,Secreted protein,SCO3301 SCE15.18,283.0,,Q9X893,unreviewed,Q9X893_STRCO,Secreted protein,SCO3301 SCE15.18,283.0,,sco:SCO3301,,0,,0,"SCO1289,SCO2987,SCO3201,SCO4167,SCO5803",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3302,,SCO3302,Q9X894,unreviewed,Q9X894_STRCO,Integral membrane protein,SCO3302 SCE15.19,433.0,,Q9X894,unreviewed,Q9X894_STRCO,Integral membrane protein,SCO3302 SCE15.19,433.0,,sco:SCO3302,,0,,0,"SCO0110,SCO2987,SCO5803",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3520,,SCO3520,Q9X896,unreviewed,Q9X896_STRCO,Uncharacterized protein,SCO3520 SCE134.21 SCE2.01,254.0,,Q9X896,unreviewed,Q9X896_STRCO,Uncharacterized protein,SCO3520 SCE134.21 SCE2.01,254.0,,sco:SCO3520,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3521,,SCO3521,Q9X897,unreviewed,Q9X897_STRCO,Integral membrane protein,SCO3521 SCE2.02c,234.0,,Q9X897,unreviewed,Q9X897_STRCO,Integral membrane protein,SCO3521 SCE2.02c,234.0,,sco:SCO3521,GO:0008324;GO:0006812;GO:0055085;GO:0016020,4,,0,SCO6029,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3522,LIB#8:F12; LIB#8:G12,SCO3522,Q9X898,unreviewed,Q9X898_STRCO,Transcriptional regulator,SCO3522 SCE2.03c,111.0,,Q9X898,unreviewed,Q9X898_STRCO,Transcriptional regulator,SCO3522 SCE2.03c,111.0,,sco:SCO3522,GO:0003700;GO:0006355,2,,0,"SCO0875,SCO3522,SCO3699",3,True,"SCO0055,SCO0086,SCO0220,SCO0446,SCO0447,SCO0856,SCO0857,SCO0875,SCO0876,SCO0952,SCO1340,SCO1598,SCO1792,SCO1882,SCO2007,SCO2048,SCO2049,SCO2374,SCO2375,SCO2615,SCO2618,SCO2627,SCO2628,SCO2791,SCO3045,SCO3064,SCO3216,SCO3245,SCO3261,SCO3331,SCO3332,SCO3339,SCO3522,SCO3548,SCO3625,SCO3626,SCO3815,SCO3816,SCO3842,SCO4126,SCO4479,SCO4480,SCO4629,SCO4816,SCO4878,SCO4879,SCO4883,SCO4983,SCO4984,SCO5207,SCO5208,SCO5356,SCO5729,SCO5734,SCO5794,SCO6239,SCO6373,SCO6374,SCO6384,SCO6447,SCO6448,SCO6749,SCO6846,SCO6906,SCO7203,SCO7654,SCO7826",67,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3523,,SCO3523,Q9X899,unreviewed,Q9X899_STRCO,Uncharacterized protein,SCO3523 SCE2.04,241.0,,Q9X899,unreviewed,Q9X899_STRCO,Uncharacterized protein,SCO3523 SCE2.04,241.0,,sco:SCO3523,,0,,0,SCO1289,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3524,,SCO3524,Q9X8A0,unreviewed,Q9X8A0_STRCO,Uncharacterized protein,SCO3524 SCE2.05,221.0,,Q9X8A0,unreviewed,Q9X8A0_STRCO,Uncharacterized protein,SCO3524 SCE2.05,221.0,,sco:SCO3524,,0,,0,"SCO1289,SCO3943",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3525,,SCO3525,Q9X8A1,unreviewed,Q9X8A1_STRCO,Membrane protein,SCO3525 SCE2.06,146.0,,Q9X8A1,unreviewed,Q9X8A1_STRCO,Membrane protein,SCO3525 SCE2.06,146.0,,sco:SCO3525,,0,,0,"SCO3943,SCO7562",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3526,,SCO3526,Q9X8A2,unreviewed,Q9X8A2_STRCO,TraD/TraG TraM recognition site domain-containing protein,SCO3526 SCE2.07,427.0,,Q9X8A2,unreviewed,Q9X8A2_STRCO,TraD/TraG TraM recognition site domain-containing protein,SCO3526 SCE2.07,427.0,,sco:SCO3526,,0,,0,"SCO4118,SCO4482,SCO6675",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3527,,SCO3527,Q9X8A3,unreviewed,Q9X8A3_STRCO,Uncharacterized protein,SCO3527 SCE2.08,76.0,,Q9X8A3,unreviewed,Q9X8A3_STRCO,Uncharacterized protein,SCO3527 SCE2.08,76.0,,sco:SCO3527,,0,,0,SCO7142,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3528,,SCO3528,Q9X8A4,unreviewed,Q9X8A4_STRCO,DNA helicase DnaB-like N-terminal domain-containing protein,SCO3528 SCE2.09,386.0,,Q9X8A4,unreviewed,Q9X8A4_STRCO,DNA helicase DnaB-like N-terminal domain-containing protein,SCO3528 SCE2.09,386.0,,sco:SCO3528,GO:0003678;GO:0005524;GO:0006260,3,,0,SCO7142,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO3529,,SCO3529,Q9X8A5,unreviewed,Q9X8A5_STRCO,Uncharacterized protein,SCO3529 SCE2.10c,173.0,,Q9X8A5,unreviewed,Q9X8A5_STRCO,Uncharacterized protein,SCO3529 SCE2.10c,173.0,,sco:SCO3529,,0,,0,"SCO0610,SCO3291,SCO4167",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3530,,SCO3530,Q9X8A6,unreviewed,Q9X8A6_STRCO,DUF4913 domain-containing protein,SCO3530 SCE2.11,199.0,,Q9X8A6,unreviewed,Q9X8A6_STRCO,DUF4913 domain-containing protein,SCO3530 SCE2.11,199.0,,sco:SCO3530,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3531,,SCO3531,Q9X8A7,unreviewed,Q9X8A7_STRCO,Glycosyl hydrolase,SCO3531 SCE2.12,259.0,,Q9X8A7,unreviewed,Q9X8A7_STRCO,Glycosyl hydrolase,SCO3531 SCE2.12,259.0,,sco:SCO3531,,0,,0,"SCO5574,SCO5951,SCO7140",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3532,,SCO3532,Q9X8A8,unreviewed,Q9X8A8_STRCO,Type II toxin-antitoxin system RelE/ParE family toxin,SCO3532 SCE2.13,158.0,,Q9X8A8,unreviewed,Q9X8A8_STRCO,Type II toxin-antitoxin system RelE/ParE family toxin,SCO3532 SCE2.13,158.0,,sco:SCO3532,,0,,0,"SCO0610,SCO5574,SCO7140",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3533,,SCO3533,Q9X8A9,unreviewed,Q9X8A9_STRCO,Uncharacterized protein,SCO3533 SCE2.14,221.0,,Q9X8A9,unreviewed,Q9X8A9_STRCO,Uncharacterized protein,SCO3533 SCE2.14,221.0,,sco:SCO3533,,0,,0,"SCO0610,SCO2209,SCO2987,SCO4167",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO3534,,SCO3534,Q9X8B0,unreviewed,Q9X8B0_STRCO,Large ATP-binding protein,SCO3534 SCE2.15,840.0,,Q9X8B0,unreviewed,Q9X8B0_STRCO,Large ATP-binding protein,SCO3534 SCE2.15,840.0,,sco:SCO3534,,0,,0,"SCO4091,SCO5082,SCO5803,SCO6003,SCO7539",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
